Id,price
466,15779.63
467,1082.03
468,1058.12
469,1768.49
470,3456.48
471,4200.27
472,16483.92
473,3014.79
474,7327.88
475,962.78
476,767.07
477,9952.51
478,6807.21
479,12242.49
480,645.98
481,905.17
482,3496.79
483,1534.06
484,10832.07
485,3492.41
486,10122.64
487,11201.39
488,1663.92
489,8649.86
490,5051.46
491,633.28
492,1105.66
493,698.09
494,645.14
495,847.47
496,5566.99
497,426.89
498,7136.83
499,10218.13
500,663.95
501,1112.32
502,4221.79
503,2577.2
504,6398.61
505,603.19
506,924.68
507,770.64
508,8724.04
509,853.47
510,5076.47
511,981.8
512,7244.42
513,17917.15
514,14530.31
515,703.28
516,5442.3
517,6498.52
518,2232.13
519,5830.49
520,15594.41
521,1053.5
522,854.71
523,7689.68
524,773.99
525,1912.19
526,484.78
527,631.61
528,16844.86
529,701.76
530,9002.41
531,4706.79
532,933.36
533,8210.09
534,4091.71
535,3378.51
536,681.38
537,630.77
538,14345.42
539,1202.22
540,528.62
541,2084.01
542,14156.62
543,5943.69
544,1342.26
545,7257.48
546,3602.87
547,4920.03
548,885.76
549,8044.64
550,6722.24
551,2188.45
552,1246.39
553,4441.46
554,3847.16
555,15980.09
556,4342.38
557,16203
558,682.55
559,10472.65
560,4061.87
561,2663.24
562,7493.37
563,3736.77
564,7790.05
565,16802.56
566,1082.61
567,7747.68
568,2086.23
569,633
570,1515.99
571,1054.14
572,15689.26
573,716.54
574,1159.58
575,617.48
576,2928.59
577,2027.32
578,5125.09
579,835.02
580,514.54
581,723.29
582,7674.28
583,5359.35
584,3156.82
585,745.76
586,1019.47
587,4305.19
588,416.16
589,550.49
590,506.59
591,9617.24
592,982.27
593,3575.81
594,6387.35
595,934.37
596,2360.42
597,3581.18
598,1025.27
599,7261.06
600,1079.09
601,3419.31
602,516.46
603,15337.93
604,886.55
605,4127.98
606,5821.48
607,835.85
608,2985.94
609,1221.84
610,3131.95
611,5085.03
612,1102.65
613,1789.85
614,947.34
615,746.99
616,961.06
617,667.16
618,930.01
619,15412.33
620,4407.24
621,9112.25
622,13019.72
623,4897.98
624,9509.35
625,4381.04
626,2011.26
627,4601.45
628,3478.41
629,897.09
630,1269.72
631,6223.31
632,855.83
633,6360.55
634,12865.77
635,6206.82
636,8085.71
637,15094.22
638,1787.18
639,1659.96
640,5377.13
641,1971.18
642,17610.43
643,8110.55
644,10824.37
645,639.6
646,3807.59
647,3506.75
648,660.82
649,4049.75
650,1285.56
651,3062.64
652,716.78
653,880.59
654,876.71
655,4264.91
656,888.07
657,686.52
658,995.91
659,7048.33
660,558.22
661,10140.89
662,4564.28
663,740.14
664,4255.95
665,2529.95
666,1080.8
667,501.49
668,1684.13
669,11674.11
670,592.16
671,17105.84
672,6217.95
673,725.77
674,3185.9
675,4865.9
676,2511.78
677,3260.53
678,3653.31
679,14053.25
680,1625.27
681,2739.18
682,3344.24
683,4458.89
684,10367
685,1441.97
686,922.18
687,4826.22
688,6212.85
689,662.29
690,1673.83
691,837.75
692,4411.31
693,11234.68
694,3183.17
695,907.72
696,1748.39
697,6475.51
698,687.75
699,622.15
700,4676.96
701,14034.96
702,1699.58
703,4494.23
704,2755
705,1496.47
706,2926.06
707,1767.46
708,3492.94
709,7086.64
710,488.87
711,16583.19
712,1632.43
713,824.31
714,1009.1
715,853.63
716,8290.45
717,873.05
718,5674.28
719,1019.74
720,8578.59
721,936.02
722,3177.49
723,12669.66
724,787.68
725,5333.01
726,467.65
727,1093.58
728,1386.21
729,2503.43
730,841.37
731,1346.63
732,2768.63
733,4093.04
734,11370.32
735,986.15
736,1761.62
737,5971.14
738,900.77
739,817.73
740,11859.24
741,11614.41
742,6708.7
743,495.49
744,3492.32
745,1892.63
746,1973.3
747,1278.84
748,881.97
749,2832.63
750,415.1
751,678.1
752,1813.38
753,1076.37
754,699.65
755,5790.38
756,665.7
757,6937.48
758,2954.41
759,838.94
760,5965.04
761,1636.43
762,12977.88
763,3886.78
764,3365.25
765,530.85
766,12572.73
767,10478.74
768,7808.77
769,2200.31
770,5510.21
771,845.63
772,9833.5
773,2201.29
774,852.71
775,4638.21
776,14425.97
777,1742.22
778,790.48
779,4752.7
780,14884.23
781,4583.12
782,691.1
783,1620.62
784,2363.59
785,1594
786,2712.98
787,10603.41
788,691.02
789,557.1
790,932.5
791,1826.66
792,3885.62
793,7328.93
794,4563.4
795,1145.91
796,4503.65
797,8156.96
798,1285.57
799,648.84
800,946.92
801,859.01
802,6756.61
803,956.3
804,824.95
805,891.64
806,17191.75
807,847.82
808,14986.62
809,671.63
810,4653.1
811,1355.7
812,1015.7
813,9310.87
814,2345.96
815,1069.59
816,2638.91
817,774.82
818,4212.38
819,518.82
820,2404.11
821,5664.23
822,685.97
823,6756.71
824,1154.46
825,6661.59
826,5528.7
827,536.3
828,4096.31
829,15254.78
830,720.62
831,4225.93
832,2291.58
833,3103.25
834,2646.1
835,1019.82
836,3661.87
837,718.38
838,1218.86
839,7155.91
840,8619.06
841,3061.46
842,574.06
843,4733.14
844,602.95
845,5036.33
846,781
847,2195.47
848,5460.31
849,9636.63
850,1105.52
851,4850.28
852,539.7
853,1619.04
854,695.23
855,6874.72
856,4020.53
857,561.34
858,1179.65
859,4226.04
860,8965.91
861,779.59
862,1301.77
863,5630.39
864,1018.55
865,536.15
866,944.83
867,5618.57
868,2426.25
869,3569.36
870,2624.31
871,2894.15
872,1050.68
873,4117.39
874,14752.85
875,10314.98
876,727.44
877,657.31
878,916.02
879,1617.93
880,909
881,3038.13
882,4122.89
883,1610.6
884,670
885,2846.16
886,6320.13
887,2032.06
888,394.33
889,2742.4
890,3193.86
891,3290.28
892,17466.06
893,907.26
894,513.57
895,913.42
896,5204.73
897,808.09
898,12424.83
899,1165.78
900,475.14
901,1010.35
902,837.72
903,1567.25
904,2346.26
905,1124.81
906,4850.05
907,592.2
908,3859.87
909,776.56
910,5192.9
911,1707.94
912,630.46
913,695.31
914,789.16
915,6553.01
916,15079.09
917,793.17
918,2506.67
919,10667.64
920,8562.07
921,4444.08
922,1924.23
923,4481.72
924,1257.88
925,836.74
926,2982.35
927,1060.5
928,1827.23
929,4980.88
930,1318.01
931,1635.59
932,5516.4
933,2424.62
934,4190.19
935,1431.41
936,12417.33
937,4608.75
938,4035.12
939,510.84
940,1559.36
941,2645.06
942,4548.03
943,2422.7
944,7084.34
945,2713.59
946,2650.07
947,8194
948,4443.82
949,702.61
950,11411.06
951,2208.1
952,6371.75
953,1705.47
954,572.73
955,4554.7
956,7081.3
957,4780.78
958,676.63
959,3695.89
960,437.19
961,2214.65
962,2222.78
963,4198.09
964,9522.58
965,2166.71
966,1722.76
967,5300.79
968,8514.82
969,7956.92
970,13086.74
971,495.74
972,5099.79
973,11965.41
974,1308.73
975,899.94
976,6549.45
977,1317.49
978,651.73
979,618.35
980,4385.32
981,3614.61
982,1181.12
983,380.72
984,461.1
985,1693.97
986,933.81
987,1091.95
988,4525.85
989,906.93
990,1043.53
991,1854.78
992,478.61
993,1070.77
994,6528.13
995,973.72
996,9098.45
997,11872.91
998,1327
999,2506.04
1000,2394.22
1001,6065.84
1002,7644.65
1003,14363.29
1004,622.56
1005,2859.73
1006,807.99
1007,1436.55
1008,950.86
1009,1614.77
1010,4563.84
1011,3052.76
1012,1075.11
1013,472.07
1014,8991.17
1015,1706.72
1016,10458.53
1017,754.33
1018,955.18
1019,7823.48
1020,14695.22
1021,744.09
1022,4322.92
1023,1717.41
1024,419.21
1025,1149.08
1026,6667.79
1027,9045.75
1028,3959.34
1029,1629.68
1030,13044.86
1031,982.86
1032,1826.72
1033,774.01
1034,484.88
1035,11554.92
1036,1562.94
1037,2919.1
1038,921.18
1039,636.96
1040,1009.96
1041,721.78
1042,755
1043,1773.81
1044,2502.2
1045,718.17
1046,2492.62
1047,853.09
1048,921.55
1049,855.91
1050,4263.42
1051,1053.28
1052,837.6
1053,1180.11
1054,10364.52
1055,911.33
1056,15572.39
1057,629.19
1058,2585.78
1059,7036.11
1060,1824.98
1061,727.2
1062,1356.66
1063,2893.78
1064,3083.78
1065,699.68
1066,9619.38
1067,745.78
1068,2975.97
1069,5239.19
1070,5313.82
1071,1074.79
1072,4535.4
1073,16071.62
1074,3529.58
1075,4596.83
1076,505.76
1077,2070.62
1078,942.73
1079,523.29
1080,3013.2
1081,5071.76
1082,9305.76
1083,2572.44
1084,16538.71
1085,5968.21
1086,6487.71
1087,1006.15
1088,1685.82
1089,1983.01
1090,1051.94
1091,2218.38
1092,4626.92
1093,836.67
1094,6896.49
1095,729.22
1096,1052.33
1097,2313.81
1098,848.47
1099,11027.45
1100,728.87
1101,1384.04
1102,3528.88
1103,1317.84
1104,6425.67
1105,506.27
1106,2077.2
1107,843.94
1108,12198.08
1109,1501.9
1110,9446.68
1111,3150.33
1112,900.65
1113,13985.39
1114,3092.62
1115,2721.58
1116,5305.17
1117,2071.14
1118,4344.98
1119,2473.62
1120,3940.63
1121,5777.34
1122,3399.24
1123,451.35
1124,6984.13
1125,3067.15
1126,3477.84
1127,983.1
1128,643.15
1129,4003.44
1130,8421.96
1131,3564.8
1132,12712.2
1133,823.12
1134,1751.44
1135,688.31
1136,3727.26
1137,764.53
1138,14536.57
1139,598.63
1140,562.39
1141,10795.29
1142,603.88
1143,6785.5
1144,2712.71
1145,1308.39
1146,676.95
1147,1106.36
1148,2019.17
1149,3905.96
1150,11219.5
1151,16064.52
1152,919.93
1153,8560.34
1154,9966.93
1155,1020.88
1156,1233.22
1157,1762.35
1158,730.37
1159,7344.91
1160,6171.94
1161,8875.99
1162,744.81
1163,917.33
1164,704.38
1165,911.83
1166,5310.39
1167,406.66
1168,909.16
1169,4640.56
1170,15411.82
1171,2852.89
1172,470.38
1173,3262.98
1174,4529.9
1175,12764.68
1176,3228.06
1177,515.83
1178,2860.56
1179,1655.62
1180,1624.73
1181,1020.31
1182,1584.13
1183,17299.2
1184,1328.55
1185,1159.73
1186,4012.4
1187,849.83
1188,861.24
1189,1911.17
1190,4561.46
1191,2971.35
1192,1703.11
1193,6363.94
1194,4049.2
1195,579.36
1196,1995.55
1197,5518.5
1198,4175.48
1199,4944.79
1200,2342.2
1201,1476.11
1202,2205.1
1203,6098.52
1204,4543.45
1205,5469.25
1206,4789.49
1207,7697.22
1208,531.91
1209,904.71
1210,4543.59
1211,421.75
1212,4464.18
1213,6697.71
1214,4955.07
1215,2332.5
1216,778.42
1217,847.18
1218,580.69
1219,5148.59
1220,5533.41
1221,4692.59
1222,1995.66
1223,2178.79
1224,389.46
1225,942.31
1226,3101.54
1227,888.63
1228,1297.22
1229,3490.33
1230,2662.41
1231,640.39
1232,4405.98
1233,3697.18
1234,1202.62
1235,1336.46
1236,924.78
1237,583.03
1238,1895.17
1239,945.6
1240,3680.34
1241,721.47
1242,6793.77
1243,735.97
1244,740.11
1245,15385.36
1246,10555.4
1247,1793.91
1248,1515.75
1249,612.23
1250,5852.66
1251,1054.9
1252,1280.69
1253,3884.9
1254,1825.45
1255,585.44
1256,1267.81
1257,495.66
1258,6581.77
1259,5977.93
1260,734.82
1261,8026.64
1262,2181.65
1263,931.59
1264,3820.82
1265,1422.96
1266,1103.89
1267,5238.69
1268,3164.32
1269,1292.84
1270,1020.64
1271,491.97
1272,4208.4
1273,3905.69
1274,1321.43
1275,1781.54
1276,8390.99
1277,13281.89
1278,2403.17
1279,7507.92
1280,994.29
1281,9230.89
1282,5527.69
1283,736.85
1284,2877.43
1285,17203.45
1286,448.31
1287,1160.71
1288,569.58
1289,2229.14
1290,927.54
1291,16463.56
1292,7583.55
1293,2972.53
1294,926.62
1295,2715.52
1296,4707.45
1297,6883.62
1298,669.44
1299,4818.7
1300,787.87
1301,750.11
1302,682.45
1303,10225.25
1304,2601.47
1305,12130.01
1306,9244.82
1307,14486.4
1308,8344.58
1309,4575.22
1310,5229.34
1311,9791.26
1312,655.26
1313,13116.22
1314,5602.67
1315,4082.32
1316,2044.6
1317,443.88
1318,5247.82
1319,1907.5
1320,9653.62
1321,721.75
1322,800.29
1323,799.51
1324,2076.69
1325,2535.82
1326,644.01
1327,858.3
1328,15549.68
1329,1451
1330,1187.83
1331,4572.56
1332,2344.18
1333,1777.35
1334,2905.4
1335,923.95
1336,8855.55
1337,850.84
1338,1221.73
1339,3925.58
1340,11479.29
1341,1786.05
1342,1644.95
1343,6743.55
1344,4852.37
1345,1446.64
1346,1741.37
1347,961.77
1348,12342.43
1349,4067.05
1350,5299
1351,1813.78
1352,1735.7
1353,9781.78
1354,895.02
1355,2941.65
1356,553.53
1357,1019
1358,3217.85
1359,2386.77
1360,3666.12
1361,547.13
1362,3062.83
1363,510.56
1364,689.68
1365,9508.12
1366,702.51
1367,701.81
1368,511.39
1369,10544.2
1370,5494.71
1371,1315.13
1372,1713.82
1373,755.15
1374,2291
1375,893.87
1376,1761.86
1377,1078.59
1378,15332.84
1379,4573.24
1380,5033.58
1381,1746.23
1382,2240.66
1383,5550.68
1384,451.01
1385,16204.19
1386,412.75
1387,1135.4
1388,910.53
1389,1111.29
1390,512.19
1391,3370.82
1392,2371.83
1393,1474.57
1394,738.66
1395,797.47
1396,658.83
1397,1470.75
1398,9088.74
1399,563.11
1400,790.16
1401,710.57
1402,1995.76
1403,592.29
1404,615.67
1405,10137.85
1406,555.42
1407,2081.85
1408,5179.56
1409,3982.87
1410,1940.25
1411,3265.27
1412,2248.33
1413,661.57
1414,7772.46
1415,6742.77
1416,807.53
1417,554.24
1418,1664.51
1419,2031.84
1420,1058.8
1421,7436.77
1422,14896.15
1423,560.18
1424,2173.2
1425,5279.6
1426,1565.08
1427,1621.31
1428,2245.42
1429,1084.3
1430,2094.88
1431,1832.53
1432,784.64
1433,1695.77
1434,2305.69
1435,4542.71
1436,2620.01
1437,2165.95
1438,3717.18
1439,4220.05
1440,6563.2
1441,1294.14
1442,14468.33
1443,3597.65
1444,1032.65
1445,1326.36
1446,1391.31
1447,6675.58
1448,878.93
1449,5361.56
1450,12868.49
1451,9535.27
1452,2257
1453,12751.97
1454,478.11
1455,714.42
1456,2216.65
1457,11200.54
1458,13346.08
1459,13490.85
1460,3789.41
1461,2791.72
1462,4127.76
1463,7040.67
1464,6436.92
1465,1077.38
1466,3551.63
1467,9931.18
1468,1557.33
1469,756.82
1470,506.81
1471,6506.91
1472,4679.15
1473,6211.6
1474,7834
1475,4289.94
1476,4733.44
1477,699.24
1478,14540.02
1479,17554.68
1480,3893.94
1481,9535.67
1482,751.95
1483,627.97
1484,7022.49
1485,598.06
1486,6440.9
1487,563.46
1488,11281.05
1489,3285.91
1490,4561.84
1491,3288.85
1492,5035.14
1493,3031.43
1494,5253.39
1495,10928.6
1496,2814.96
1497,5913.98
1498,460.97
1499,8758.82
1500,880.08
1501,463.89
1502,16572.14
1503,5293.65
1504,619.22
1505,10716.83
1506,1702.71
1507,2246.18
1508,4516.3
1509,859.61
1510,820.98
1511,7458.79
1512,2139.65
1513,1363.58
1514,5799.14
1515,427.85
1516,9368.12
1517,2520.38
1518,9734.37
1519,1610.77
1520,8859.29
1521,5088.71
1522,6190.85
1523,6694
1524,4877.75
1525,16780.55
1526,744.31
1527,1692.63
1528,1545.01
1529,2192.47
1530,13972.71
1531,743.09
1532,11786.74
1533,6263.34
1534,877.98
1535,926.31
1536,17056.07
1537,792.84
1538,874.19
1539,1948.2
1540,831.44
1541,15619.03
1542,726.73
1543,630.34
1544,5313.81
1545,2536.87
1546,735.18
1547,2713.5
1548,1920.82
1549,6312.22
1550,4534.89
1551,398.8
1552,4646.61
1553,5376.08
1554,2727.36
1555,9446.53
1556,7950.46
1557,2359.45
1558,1930.3
1559,561.75
1560,4148.95
1561,1045.29
1562,1353.28
1563,4025.5
1564,873.62
1565,1293.09
1566,884.11
1567,1533.1
1568,5101
1569,2016.63
1570,3926.06
1571,5639.29
1572,2208.23
1573,1757.28
1574,6182.68
1575,1687.68
1576,1265.35
1577,548.61
1578,2305.42
1579,6341.76
1580,2447.81
1581,772.47
1582,1837.48
1583,4831.68
1584,764.25
1585,6909.74
1586,3142.23
1587,1002.11
1588,1094.98
1589,2090.89
1590,16795.15
1591,3295.16
1592,7507.34
1593,1251.09
1594,5198.19
1595,383.71
1596,2526.86
1597,6171.76
1598,757.32
1599,2037.8
1600,11046.84
1601,1071.59
1602,9501.41
1603,883.25
1604,596.09
1605,2780.6
1606,6995.07
1607,4445.57
1608,6713.17
1609,1973.63
1610,2054.56
1611,661.55
1612,11531.94
1613,15117.27
1614,4309.31
1615,5967.81
1616,570.83
1617,1000.17
1618,15608.14
1619,1698.55
1620,11169.08
1621,2362.52
1622,2264.95
1623,6948.24
1624,7240.03
1625,1421.39
1626,839.05
1627,9223.83
1628,4631.6
1629,7295.45
1630,4250
1631,3623.5
1632,810.03
1633,449.9
1634,843.45
1635,790.29
1636,8098.34
1637,3673.6
1638,5378.92
1639,4534.08
1640,662.63
1641,5011.52
1642,1499.06
1643,2735.29
1644,1383.47
1645,1900.6
1646,2743.44
1647,12798.97
1648,578.3
1649,707.81
1650,6285.76
1651,2094.78
1652,907.2
1653,3632.66
1654,2154.96
1655,7672.67
1656,766.48
1657,705.69
1658,738.68
1659,2988.5
1660,4457.88
1661,1754.43
1662,868.7
1663,4449.48
1664,3575.78
1665,1146.07
1666,679.25
1667,731.05
1668,715.55
1669,490.11
1670,4311.03
1671,1142.58
1672,618.06
1673,13914.85
1674,1824.4
1675,804.6
1676,579.44
1677,1391.9
1678,15533.11
1679,7109.46
1680,8590.18
1681,909.75
1682,12803.88
1683,1061.65
1684,8173.97
1685,17635.28
1686,2020.55
1687,4351.75
1688,4971.68
1689,15893.86
1690,919.31
1691,5273.65
1692,999.24
1693,3292.02
1694,3536.77
1695,3755.9
1696,2294.98
1697,1461.77
1698,9477.63
1699,7673.7
1700,2502.47
1701,4054.13
1702,631.61
1703,524.56
1704,912.58
1705,7475.64
1706,1431.69
1707,7089.72
1708,11580.78
1709,748.15
1710,2034.83
1711,5178.06
1712,2240.82
1713,1423.91
1714,14958.78
1715,3974.06
1716,881.07
1717,534.65
1718,1397.52
1719,6487.68
1720,4513.86
1721,4253.51
1722,717.93
1723,6476.44
1724,4152.54
1725,956.9
1726,415.94
1727,887.6
1728,1455.93
1729,1415.45
1730,16504.36
1731,1801.9
1732,727.68
1733,4223.06
1734,3881.82
1735,7717.79
1736,2051.75
1737,4760.89
1738,4893.14
1739,1347.26
1740,9414.69
1741,1422.81
1742,705.54
1743,13685.45
1744,1623.12
1745,981.14
1746,504.66
1747,9434.56
1748,585.91
1749,3437.1
1750,4172.6
1751,1848.78
1752,613.39
1753,2290.58
1754,6594.49
1755,2135.37
1756,900.16
1757,625.18
1758,5569.3
1759,8475.99
1760,5177.62
1761,4521.93
1762,4975.32
1763,16746.29
1764,785.31
1765,9634.77
1766,5631.37
1767,3454.22
1768,551.56
1769,1725.16
1770,6127.21
1771,1063.75
1772,1729.27
1773,3710.14
1774,1761.12
1775,14746.46
1776,5560.54
1777,2362.4
1778,4684.29
1779,15767.32
1780,4983.63
1781,3186.62
1782,1060.58
1783,1020.24
1784,3931.06
1785,8173.96
1786,5327.63
1787,915.67
1788,15061.99
1789,3824.86
1790,579.1
1791,4858.41
1792,10313.46
1793,780.58
1794,556.33
1795,15874.93
1796,715.3
1797,15541.46
1798,4600.32
1799,4370.7
1800,925.67
1801,4170.63
1802,534.1
1803,756.46
1804,1666.12
1805,15628.54
1806,7896.11
1807,1214.3
1808,789.56
1809,1080.1
1810,990.1
1811,11183.88
1812,2884.62
1813,5458.86
1814,16545.38
1815,1304.78
1816,6672.84
1817,2147.27
1818,4001.21
1819,1637.16
1820,1661.63
1821,3232.3
1822,618.16
1823,958.25
1824,4161.32
1825,427.63
1826,2232.18
1827,2099.69
1828,1127.84
1829,507.7
1830,2083.31
1831,4776.46
1832,5960.1
1833,2305.89
1834,4253.76
1835,11505.28
1836,11151.16
1837,9516.27
1838,8022.02
1839,445.63
1840,491.98
1841,4728.32
1842,7547.76
1843,485.59
1844,1444.38
1845,4701.62
1846,16724.5
1847,910.37
1848,1771.95
1849,11838.54
1850,974.99
1851,6324.85
1852,8075.3
1853,11255.45
1854,14575.7
1855,7562.52
1856,1170.57
1857,8752.07
1858,5116.73
1859,15495.58
1860,7046.65
1861,4321.6
1862,3170.73
1863,3419.63
1864,8988.68
1865,13529.23
1866,2574.03
1867,676.65
1868,616.78
1869,1890.48
1870,726.74
1871,1650.82
1872,1025.87
1873,1853.37
1874,2534.76
1875,9256.04
1876,10273.07
1877,2591.05
1878,3814.53
1879,17646.84
1880,2916.01
1881,701.19
1882,1881.86
1883,3247.74
1884,6124.29
1885,2677.46
1886,10518.22
1887,1615.78
1888,1876.39
1889,3595.21
1890,810.72
1891,942.71
1892,2357.5
1893,982.94
1894,15088.85
1895,1733.65
1896,10494.92
1897,1327.98
1898,765.32
1899,4866.8
1900,2089.48
1901,706.95
1902,2001.72
1903,513.88
1904,745
1905,1445.53
1906,856.49
1907,1148.43
1908,4213.99
1909,4566.66
1910,2201.95
1911,2852.25
1912,884.75
1913,17124.91
1914,4931.63
1915,1715.09
1916,663.33
1917,2019.09
1918,1920.2
1919,7393.47
1920,4107.88
1921,15783.95
1922,2519.34
1923,10783.29
1924,1463.17
1925,12633.49
1926,15738.83
1927,923.52
1928,4327.85
1929,513.65
1930,1501.58
1931,2007.52
1932,891.36
1933,605.14
1934,4599.15
1935,4499.75
1936,1990.46
1937,3230.15
1938,1034.65
1939,2474.11
1940,5357.56
1941,6616.85
1942,938.88
1943,1116.43
1944,932.46
1945,5449.23
1946,1959.86
